ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
83,-7.056818181818183,1.4910161048173904,1.5306187191132459,880.5925799751114,3.4704866985590908
84,-6.5249999999999995,1.7190401628613472,1.6254547384778677,733.0031178757786,4.372186232001703
85,-8.54090909090909,1.5804499387741089,1.5089061602912945,630.1023099891153,3.8790619708910428
86,-7.763636363636363,2.8181408047676086,1.0845854181759123,476.186633894451,4.1538812872162465
88,-8.965116279069766,2.995322585105896,1.0387886663831898,279.4890854154824,4.105870949901674
90,-6.5704545454545435,0.9449080787599086,1.751203690443968,181.09922368288545,2.7106338065291076
91,-9.611627906976743,2.7197332978248596,1.0727362188801308,273.88670618606267,4.102818411471814
92,-4.963636363636362,1.9824381250655279,1.8926084611650116,313.2788059579784,3.577576354128841
93,-8.270454545454545,1.380692332983017,1.4990486989312082,326.4237591596559,3.2220953684627336
94,-6.313636363636365,2.5753740072250366,1.2537650390337465,630.9447212975434,4.249134656332142
95,-8.867441860465117,1.6297439932823181,1.4062329371594,440.4336376471164,3.2646752474491523
96,-7.852272727272726,2.53190016746521,0.999290578884592,536.0053219882623,3.9288082302974234
97,-7.134090909090909,1.69162917137146,1.5088194423181616,882.3428095119675,3.6507734113518424
98,-6.693181818181818,1.133161311969161,1.6849585296757938,249.29178169939254,3.2265150295837395
100,-7.2,0.7767095267772672,1.7042486878103507,359.99225519696427,3.467397531978631
101,-7.068292682926829,1.6281730234622955,1.5266182849180794,581.2559926093006,4.236158237275627
103,-8.744186046511627,2.7185595631599426,1.0845854181759123,438.57765611469944,3.9007482247126233
104,-6.995454545454547,1.3402667939662933,1.6266187279999187,845.3201974871741,3.501589600889729
105,-5.1931818181818175,0.9961039572954177,1.724463354331553,363.0232434781683,2.9573316646146006
106,-9.269047619047617,0.09975650859996661,1.5282488352089167,42.15551670814618,3.0811622456447414
108,-6.7372093023255815,2.5680476427078247,1.1628483074593037,644.0642926034807,3.952517485030615
109,-6.999999999999997,0.0016798470824140677,1.5919067843262313,99.09235814700469,2.9420245392821336
111,-7.267441860465113,0.28568867826834315,1.7042486878103507,193.49033531555094,2.5389128096538833
112,-6.985365853658539,0.1290642099920659,1.5919067843262313,130.32542558782075,2.6716481010487056
113,-6.595238095238097,0.0174751028825993,1.5919067843262313,110.28849252213804,2.1110254620129703
114,-7.672093023255812,0.0926957279443739,1.5919067843262313,95.29972415201675,2.3434505555006075
115,-7.509523809523813,0.039424618866178096,1.474369478851795,89.34374876954026,2.023514751925201
116,-5.740909090909091,1.8102185130119324,1.3707219908738502,666.3813392477665,3.4353120376393944
118,-7.3046511627907,1.6769682206213474,1.5508273564409576,747.1868840235795,3.0101166315919556
119,-4.661363636363635,1.6011929735541344,1.8897643139007183,382.3684284281621,3.3222917591200885
121,-7.093181818181819,0.006528345689730316,1.5919067843262313,97.20991401491804,3.154010457514552
122,-7.90909090909091,2.734187602996826,1.0903307214252465,561.5338129921682,3.785373757192522
123,-3.468181818181819,1.7856375575065613,2.0413796252518486,140.48697423269942,3.472725284140787
124,-7.751162790697673,1.6667809635400772,1.4911312975384172,482.945692903315,3.03550491893488
125,-7.372727272727275,1.8024669289588928,1.3993770820625784,754.0967061614547,3.7675297516453825
126,-8.288372093023257,0.1042579953791571,1.5282488352089167,74.71980719615667,2.5251794469752613
127,-7.654545454545455,1.4761232733726501,1.4911312975384172,514.3703616547765,3.8715437528926735
128,-8.693181818181815,2.733432710170746,1.0780122818948135,428.6965809955094,3.8420661841486674
129,-7.1159090909090885,2.1399628818035126,1.2559299416588674,963.6708922062882,3.7328259375321884
130,-8.683720930232562,2.722010910511017,1.0845854181759123,450.1915550764289,4.052695273021255
131,-6.447727272727274,1.154654797166586,1.6849585296757938,174.055863395102,3.229472520330397
134,-8.109302325581394,2.288446366786957,1.234666368465958,763.5076508439824,3.970034034642985
135,-6.297674418604653,0.8527308106422424,1.668505417770508,301.297124413495,3.7484046352483054
136,-7.642857142857143,0.1389616206288336,1.5919067843262313,98.20703505545126,2.768826021005074
138,-7.479545454545454,1.7583530992269516,1.4391016639896916,741.6440400208788,3.630993047522437
139,-7.917142857142859,1.1541374903172255,1.7492576216681464,294.193619753489,5.218404399137012
140,-7.147727272727275,2.005693457555026,1.527894177290042,511.0980950340611,2.9402386217290566
141,-6.749999999999999,0.6767712067812681,1.627870306983552,398.24686624686865,4.928103829510546
142,-8.274999999999999,2.736551582813263,1.0727362188801308,471.66191992692353,4.084536278889471
144,-6.968181818181819,1.5299183577299118,1.5282488352089167,470.9080302480037,3.4270695996833638
145,-7.461363636363635,2.192266821861267,1.234666368465958,912.6663988403791,3.584915495255879
148,-9.29767441860465,2.862163245677948,1.0387886663831898,260.2225077714872,4.148722357526655
149,-8.259090909090908,2.7652575373649597,1.0727362188801308,453.1253056415128,3.8672110280602467
150,-8.290697674418606,1.9409666955471039,1.4331190534524794,667.6688023455216,3.6142331242210624
151,-9.190697674418603,2.818434953689575,1.0387886663831898,299.73967153215165,4.201440058700923
152,-7.120454545454546,2.6457324028015137,1.1096515810505272,584.1169066350349,3.993679042564761
153,-7.374999999999999,0.9990978389978407,1.7425040764613149,588.4598075561604,4.2517609021532685
155,-5.845454545454545,0.34908058121800417,1.6598970234155663,192.76383972346844,2.273719829725138
157,-7.230769230769229,0.6090744473040103,1.7042486878103507,220.80336989949058,4.176814823307975
158,-8.211363636363636,2.9616896510124207,1.0727362188801308,385.7344387485491,4.027864809305177
159,-8.322727272727276,0.40765593200922,1.6598970234155663,124.88354926838727,3.27463618258459
160,-7.758139534883723,2.4881128668785095,1.2279386710915894,728.1054931179464,3.2999341296121476
161,-6.434883720930232,0.39699809998273844,1.6598970234155663,242.04990695033902,2.168903324394996
162,-8.116279069767439,0.13594033475965242,1.5919067843262313,83.98224182865371,2.5713606038306356
163,-9.490697674418602,2.960915446281433,1.0387886663831898,217.7371273290319,3.9079762895583015
164,-7.415384615384617,1.53843167796731,1.5968905686163613,779.266552727802,5.841296591229396
165,-4.1886363636363635,1.223170693963766,1.938280127153961,310.28416083208884,2.1548559851609426
166,-6.8860465116279075,1.9578072130680084,1.4391016639896916,821.3094784194458,3.5223461426697225
170,-7.455813953488371,0.9775918126106262,1.6598970234155663,339.3706618466044,3.0433463317795795
171,-4.844736842105263,0.0120834393892436,1.5282488352089167,60.42939876539597,2.380180066326186
173,-5.946511627906977,0.17385761067271222,1.668505417770508,141.726010677573,2.1321569762432455
175,-5.895348837209301,0.8574340455234051,1.6254547384778677,377.48158691581256,2.9512721221620652
178,-5.3113636363636365,1.2164632119238377,1.6849585296757938,565.6113544614273,1.9920416943617079
179,-5.597727272727272,0.3158755134791135,1.668505417770508,170.75379443397392,3.274017183142101
180,-7.561363636363637,1.8436834514141083,1.317833513038293,884.2336939009778,3.5742226280673703
182,-6.669767441860467,0.0442090365686452,1.5919067843262313,110.11799948380799,3.204839143795119
184,-6.411363636363635,0.017492943676188498,1.6069372472537413,110.93757688140552,2.493731281231568
189,-8.274418604651162,2.7410300970077515,1.0780122818948135,498.4584671034008,3.9695978740115145
190,-6.029268292682927,1.0276340967975557,1.6266187279999187,315.6688028603015,2.425133964673985
194,-7.123255813953489,0.5574585925787686,1.7042486878103507,337.1950149043671,3.004083192956003
195,-9.03953488372093,2.421749234199524,1.1096515810505272,506.47349260349034,4.037981488877556
196,-6.347727272727273,2.7993577122688293,1.2030427149320522,487.571248525929,3.74120475136522
197,-7.043181818181819,2.8813400268554688,1.0958427289668986,499.5624285289504,3.7437262854683704
200,-8.05581395348837,1.3425602987408636,1.5089061602912945,231.97043005055826,3.5562968792371046
